LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default payment next month
0,0,0,0,23,1,5,8,0,8,2,20852,5643,9177,17299,7192,4731,5597,3004,3732,4232,1720,3460,-1
0,0,0,0,23,2,5,8,0,8,2,20852,5643,9177,17299,7192,4731,5597,3004,3732,4232,1720,3460,-1
0,0,1,0,23,0,5,8,0,8,2,20852,5643,9177,17299,7192,4731,5597,3004,3732,4232,1720,3460,-1
0,0,1,0,23,1,5,8,0,8,2,20852,5643,9177,17299,7192,4731,5597,3004,3732,4232,1720,3460,-1
0,0,1,0,23,0,5,8,0,8,2,20852,5642,9177,17299,7192,4731,5597,3004,3732,4232,1720,3460,-1
0,0,1,0,23,1,5,8,0,8,2,20852,5642,9177,17299,7192,4731,5597,3004,3732,4232,1720,3460,-1
0,0,2,0,23,1,5,8,0,8,2,20852,5642,9177,17299,7192,4731,5597,3004,3732,4232,1720,3460,-1
0,0,2,0,23,0,5,8,0,8,2,20852,5642,9177,17299,7192,4731,5597,3004,3732,4232,1720,3460,-1
0,0,2,0,23,0,5,8,0,8,2,20852,5642,9177,17299,7192,4731,5597,3004,3732,4231,1720,3460,-1
0,0,2,0,23,1,5,8,0,8,2,20852,5642,9177,17299,7192,4731,5597,3004,3732,4231,1720,3460,-1
0,0,2,0,23,2,5,8,0,8,2,20852,5642,9177,17299,7192,4731,5597,3004,3732,4231,1720,3460,-1
0,0,3,0,23,0,5,8,0,8,2,20852,5642,9177,17299,7192,4731,5597,3004,3732,4231,1720,3460,-1
0,0,3,0,23,1,5,8,0,8,2,20852,5642,9177,17299,7192,4731,5597,3004,3732,4231,1720,3460,-1
0,0,3,0,23,2,5,8,0,8,2,20852,5642,9177,17299,7192,4731,5597,3004,3732,4231,1720,3460,-1
0,0,3,0,23,1,5,8,0,8,2,20852,5642,9177,17299,7192,4731,5597,3004,3732,4230,1720,3460,-1
0,0,3,0,23,0,5,8,0,8,2,20852,5642,9177,17299,7192,4731,5597,3004,3732,4230,1720,3460,-1
0,0,3,0,23,2,5,8,0,8,2,20852,5642,9177,17299,7192,4731,5597,3004,3732,4230,1720,3460,-1
0,0,3,0,23,1,5,8,0,8,2,20852,5642,9177,17299,7192,4731,5597,3004,3732,4229,1720,3460,-1
0,0,3,0,23,0,5,8,0,8,2,20852,5642,9177,17299,7192,4731,5597,3004,3732,4229,1720,3460,-1
0,0,3,0,23,2,5,8,0,8,2,20852,5642,9177,17299,7192,4731,5597,3004,3732,4229,1720,3460,-1
0,0,4,0,23,0,5,8,0,8,2,20852,5642,9177,17299,7192,4731,5597,3004,3732,4229,1720,3460,-1
0,0,4,0,23,1,5,8,0,8,2,20852,5642,9177,17299,7192,4731,5597,3004,3732,4229,1720,3460,-1
0,0,4,0,23,1,5,8,0,8,2,20852,5642,9177,17299,7192,4731,5597,3004,3732,4228,1720,3460,-1
0,0,4,0,23,0,5,8,0,8,2,20852,5642,9177,17299,7192,4731,5597,3004,3732,4228,1720,3460,-1
0,0,5,0,23,0,5,8,0,8,2,20852,5642,9177,17299,7192,4731,5597,3004,3732,4228,1720,3460,-1
0,0,5,0,23,1,5,8,0,8,2,20852,5642,9177,17299,7192,4731,5597,3004,3732,4228,1720,3460,-1
0,0,5,0,23,2,5,8,0,8,2,20852,5642,9177,17299,7192,4731,5597,3004,3732,4228,1720,3460,-1
0,0,5,0,23,2,5,8,0,8,2,20852,5642,9177,17299,7192,4731,5597,3004,3732,4227,1720,3460,-1
0,0,5,0,23,1,5,8,0,8,2,20852,5642,9177,17299,7192,4731,5597,3004,3732,4227,1720,3460,-1
0,0,5,0,23,0,5,8,0,8,2,20852,5642,9177,17299,7192,4731,5597,3004,3732,4227,1720,3460,-1
0,0,5,0,23,1,5,8,0,8,2,20852,5642,9177,17299,7192,4731,5597,3004,3732,4226,1720,3460,-1
0,0,5,0,23,0,5,8,0,8,2,20852,5642,9177,17299,7192,4731,5597,3004,3732,4226,1720,3460,-1
0,0,5,0,23,1,5,8,0,8,2,20852,5642,9177,17299,7192,4731,5597,3004,3732,4225,1720,3460,-1
0,0,5,0,23,0,5,8,0,8,2,20852,5642,9177,17299,7192,4731,5597,3004,3732,4225,1720,3460,-1
0,0,5,0,23,0,5,8,0,8,2,20852,5642,9177,17299,7192,4731,5597,3004,3732,4224,1720,3460,-1
0,0,5,0,23,1,5,8,0,8,2,20852,5642,9177,17299,7192,4731,5597,3004,3732,4224,1720,3460,-1
0,0,5,0,23,2,5,8,0,8,2,20852,5642,9177,17299,7192,4731,5597,3004,3732,4224,1720,3460,-1
0,0,6,0,23,1,5,8,0,8,2,20852,5642,9177,17299,7192,4731,5597,3004,3732,4224,1720,3460,-1
0,0,6,0,23,0,5,8,0,8,2,20852,5642,9177,17299,7192,4731,5597,3004,3732,4224,1720,3460,-1
0,0,6,0,23,2,5,8,0,8,2,20852,5642,9177,17299,7192,4731,5597,3004,3732,4224,1720,3460,-1
0,0,6,0,23,1,5,8,0,8,2,20852,5642,9177,17299,7192,4731,5597,3004,3732,4223,1720,3460,-1
0,0,6,0,23,0,5,8,0,8,2,20852,5642,9177,17299,7192,4731,5597,3004,3732,4223,1720,3460,-1
0,0,6,0,23,2,5,8,0,8,2,20852,5642,9177,17299,7192,4731,5597,3004,3732,4223,1720,3460,-1
0,0,5,0,23,1,5,8,0,8,2,20852,5642,9177,17299,7192,4731,5597,3004,3732,4223,1720,3460,-1
0,0,5,0,23,2,5,8,0,8,2,20852,5642,9177,17299,7192,4731,5597,3004,3732,4223,1720,3460,-1
0,0,5,0,23,0,5,8,0,8,2,20852,5642,9177,17299,7192,4731,5597,3004,3732,4223,1720,3460,-1
0,0,5,0,23,0,5,8,0,8,2,20852,5642,9177,17299,7192,4731,5597,3004,3732,4222,1720,3460,-1
0,0,5,0,23,1,5,8,0,8,2,20852,5642,9177,17299,7192,4731,5597,3004,3732,4222,1720,3460,-1
0,0,5,0,23,2,5,8,0,8,2,20852,5642,9177,17299,7192,4731,5597,3004,3732,4222,1720,3460,-1
1,0,0,1,6,10,10,5,3,3,1,22116,5145,14858,17933,20229,16854,7616,6482,4767,4814,4589,2163,-1
1,0,0,1,6,8,10,5,3,3,1,22116,5145,14858,17933,20229,16854,7616,6482,4767,4814,4589,2163,-1
1,0,1,1,6,9,10,5,3,3,1,22116,5145,14858,17933,20229,16854,7616,6482,4767,4814,4589,2163,-1
1,0,1,1,6,8,10,5,3,3,1,22116,5145,14858,17933,20229,16854,7616,6482,4767,4814,4589,2163,-1
1,0,1,1,6,10,10,5,3,3,1,22116,5145,14858,17933,20229,16854,7616,6482,4767,4814,4589,2163,-1
1,0,2,1,6,9,10,5,3,3,1,22116,5145,14858,17933,20229,16854,7616,6482,4767,4814,4589,2163,-1
1,0,2,1,6,8,10,5,3,3,1,22116,5145,14858,17933,20229,16854,7616,6482,4767,4814,4589,2163,-1
1,0,2,1,6,10,10,5,3,3,1,22116,5145,14858,17933,20229,16854,7616,6482,4767,4814,4589,2163,-1
1,0,2,1,6,8,10,5,3,3,1,22116,5145,14858,17933,20229,16854,7616,6482,4767,4813,4589,2163,-1
1,0,2,1,6,9,10,5,3,3,1,22116,5145,14858,17933,20229,16854,7616,6482,4767,4813,4589,2163,-1
1,0,2,1,6,9,10,5,3,3,1,22116,5145,14858,17933,20229,16854,7616,6482,4767,4812,4589,2163,-1
1,0,2,1,6,8,10,5,3,3,1,22116,5145,14858,17933,20229,16854,7616,6482,4767,4812,4589,2163,-1
58,0,2,3,41,7,1,6,5,9,8,2156,1130,14445,14192,7382,1288,1804,43,1257,2379,3052,2818,-1
58,0,2,3,41,6,1,6,5,9,8,2156,1130,14445,14192,7382,1288,1804,43,1257,2379,3052,2818,-1
58,0,2,3,41,5,1,6,5,9,8,2156,1130,14445,14192,7382,1288,1804,43,1257,2379,3052,2818,-1
58,0,2,3,41,4,1,6,5,9,8,2156,1130,14445,14192,7382,1288,1804,43,1257,2379,3052,2818,-1
58,0,2,3,41,4,1,6,5,9,8,2156,1130,14445,14192,7382,1288,1804,43,1257,2378,3052,2818,-1
66,0,0,2,41,6,7,2,2,9,9,10453,2421,14992,824,19602,10278,7584,2142,3422,5280,30,3689,-1
66,0,0,2,41,5,7,2,2,9,9,10453,2421,14992,824,19602,10278,7584,2142,3422,5280,30,3689,-1
66,0,0,2,41,4,7,2,2,9,9,10453,2421,14992,824,19602,10278,7584,2142,3422,5280,30,3689,-1
23,0,5,0,40,8,5,9,7,6,9,457,20789,19069,21006,9117,19344,2442,814,737,692,2334,3143,-1
61,0,1,1,45,8,0,4,10,8,3,1275,12557,5564,10115,8406,8715,5120,3392,713,469,1516,3781,-1
77,0,1,3,4,8,4,7,2,1,9,3885,19961,19088,4977,11115,15654,5616,1527,1875,4886,1434,5350,-1
20,0,6,1,27,5,4,10,3,8,9,18584,14321,17209,8501,16632,10255,602,1816,356,6726,528,5735,-1
20,0,6,1,27,4,4,10,3,8,9,18584,14321,17209,8501,16632,10255,602,1816,356,6726,528,5735,-1
12,0,0,1,24,8,10,5,2,6,1,14046,20478,20330,21016,2589,8190,756,1336,337,3486,4868,4318,-1
12,0,0,1,24,7,10,5,2,6,1,14046,20478,20330,21016,2589,8190,756,1336,337,3486,4868,4318,-1
12,0,0,1,24,6,10,5,2,6,1,14046,20478,20330,21016,2589,8190,756,1336,337,3486,4868,4318,-1
12,0,0,1,24,5,10,5,2,6,1,14046,20478,20330,21016,2589,8190,756,1336,337,3486,4868,4318,-1
12,0,0,1,24,4,10,5,2,6,1,14046,20478,20330,21016,2589,8190,756,1336,337,3486,4868,4318,-1
0,0,0,3,29,7,6,1,8,9,8,76,11542,10602,795,7819,19549,3844,977,6831,5581,4854,697,-1
0,0,0,3,29,6,6,1,8,9,8,76,11542,10602,795,7819,19549,3844,977,6831,5581,4854,697,-1
0,0,0,3,29,5,6,1,8,9,8,76,11542,10602,795,7819,19549,3844,977,6831,5581,4854,697,-1
0,0,0,3,29,4,6,1,8,9,8,76,11542,10602,795,7819,19549,3844,977,6831,5581,4854,697,-1
27,0,0,0,3,8,1,7,3,2,9,19527,4265,12691,400,12054,1832,6498,5128,5791,4010,954,584,-1
61,0,1,3,14,9,2,7,9,2,2,20918,175,19734,13628,17844,17477,6123,2219,4500,2645,5444,1426,-1
61,0,1,3,14,8,2,7,9,2,2,20918,175,19734,13628,17844,17477,6123,2219,4500,2645,5444,1426,-1
64,0,1,2,30,8,4,9,3,3,8,11698,19711,1217,5698,9429,17779,1648,1783,4256,5033,1043,1159,-1
64,0,1,2,30,7,4,9,3,3,8,11698,19711,1217,5698,9429,17779,1648,1783,4256,5033,1043,1159,-1
64,0,1,2,30,6,4,9,3,3,8,11698,19711,1217,5698,9429,17779,1648,1783,4256,5033,1043,1159,-1
64,0,1,2,30,5,4,9,3,3,8,11698,19711,1217,5698,9429,17779,1648,1783,4256,5033,1043,1159,-1
64,0,1,2,30,4,4,9,3,3,8,11698,19711,1217,5698,9429,17779,1648,1783,4256,5033,1043,1159,-1
47,0,3,1,31,4,9,2,9,8,5,984,8150,18464,13507,4569,12736,1959,1597,3968,2612,3474,4938,-1
62,0,1,2,14,8,4,10,1,2,0,8895,20979,4876,21099,9480,635,6108,6901,2595,478,2977,4571,-1
21,0,1,2,8,8,0,3,3,5,1,10563,15965,1071,21304,10818,16484,5746,3441,6333,502,6078,5509,-1
21,0,2,2,8,8,0,3,3,5,1,10563,15965,1071,21304,10818,16484,5746,3441,6333,502,6078,5509,-1
72,0,0,2,27,9,4,6,2,3,1,21110,3898,13471,15529,16864,8644,6207,3536,1059,423,3518,5639,-1
72,0,0,2,27,8,4,6,2,3,1,21110,3898,13471,15529,16864,8644,6207,3536,1059,423,3518,5639,-1
27,0,5,1,2,6,10,8,9,3,1,20950,9240,11972,5674,19206,3159,850,1125,2320,3056,1656,2848,-1
27,0,5,1,2,5,10,8,9,3,1,20950,9240,11972,5674,19206,3159,850,1125,2320,3056,1656,2848,-1
27,0,5,1,2,4,10,8,9,3,1,20950,9240,11972,5674,19206,3159,850,1125,2320,3056,1656,2848,-1
46,0,0,1,33,8,1,7,9,2,5,9010,8347,8096,11300,11320,1118,174,7673,4256,126,3892,3458,-1
46,0,0,1,33,8,1,7,9,2,5,9010,8347,8096,11300,11320,1118,174,7673,4256,125,3892,3458,-1
76,0,2,3,6,9,9,1,3,7,9,6382,9579,4503,21469,14584,7295,1492,6026,4944,1536,4160,4874,-1
76,0,2,3,6,8,9,1,3,7,9,6382,9579,4503,21469,14584,7295,1492,6026,4944,1536,4160,4874,-1
70,0,1,1,0,4,0,2,5,7,8,17770,18740,2075,9747,16321,20205,110,1084,6897,3715,6639,362,-1
27,0,2,3,6,7,10,7,4,8,5,22407,732,13538,18294,16569,8569,2901,2259,5419,1077,6870,2918,-1
27,0,2,3,6,6,10,7,4,8,5,22407,732,13538,18294,16569,8569,2901,2259,5419,1077,6870,2918,-1
27,0,2,3,6,5,10,7,4,8,5,22407,732,13538,18294,16569,8569,2901,2259,5419,1077,6870,2918,-1
27,0,2,3,6,4,10,7,4,8,5,22407,732,13538,18294,16569,8569,2901,2259,5419,1077,6870,2918,-1
6,0,5,1,52,5,7,3,7,6,2,16704,3873,18603,12930,8344,16187,941,1267,1660,4277,4604,6419,-1
6,0,5,1,52,4,7,3,7,6,2,16704,3873,18603,12930,8344,16187,941,1267,1660,4277,4604,6419,-1
6,0,5,1,52,4,7,3,7,6,2,16704,3873,18603,12930,8344,16187,941,1267,1660,4276,4604,6419,-1
16,0,2,0,23,2,7,0,3,8,1,21257,925,2770,21036,10449,16505,5608,6454,1075,6648,43,5500,-1
16,0,2,0,23,1,7,0,3,8,1,21257,925,2770,21036,10449,16505,5608,6454,1075,6648,43,5500,-1
16,0,2,0,23,0,7,0,3,8,1,21257,925,2770,21036,10449,16505,5608,6454,1075,6648,43,5500,-1
16,0,2,0,23,0,7,0,3,8,1,21257,925,2770,21036,10449,16505,5608,6454,1075,6647,43,5500,-1
16,0,2,0,23,1,7,0,3,8,1,21257,925,2770,21036,10449,16505,5608,6454,1075,6647,43,5500,-1
16,0,2,0,23,1,7,0,3,8,1,21257,925,2770,21036,10449,16505,5608,6454,1075,6646,43,5500,-1
16,0,2,0,23,0,7,0,3,8,1,21257,925,2770,21036,10449,16505,5608,6454,1075,6646,43,5500,-1
16,0,2,0,23,0,7,0,3,8,1,21257,925,2770,21036,10449,16505,5608,6454,1075,6645,43,5500,-1
16,0,2,0,23,1,7,0,3,8,1,21257,925,2770,21036,10449,16505,5608,6454,1075,6645,43,5500,-1
16,0,2,0,23,2,7,0,3,8,1,21257,925,2770,21036,10449,16505,5608,6454,1075,6645,43,5500,-1
16,0,2,0,23,0,7,0,3,8,1,21257,925,2770,21036,10449,16505,5608,6454,1075,6644,43,5500,-1
16,0,2,0,23,1,7,0,3,8,1,21257,925,2770,21036,10449,16505,5608,6454,1075,6644,43,5500,-1
16,0,2,0,23,2,7,0,3,8,1,21257,925,2770,21036,10449,16505,5608,6454,1075,6644,43,5500,-1
16,0,2,0,23,0,7,0,3,8,1,21257,925,2770,21036,10449,16505,5608,6454,1075,6643,43,5500,-1
16,0,2,0,23,1,7,0,3,8,1,21257,925,2770,21036,10449,16505,5608,6454,1075,6643,43,5500,-1
16,0,2,0,23,2,7,0,3,8,1,21257,925,2770,21036,10449,16505,5608,6454,1075,6643,43,5500,-1
16,0,2,0,23,1,7,0,3,8,1,21257,925,2770,21036,10449,16505,5608,6454,1075,6642,43,5500,-1
16,0,2,0,23,0,7,0,3,8,1,21257,925,2770,21036,10449,16505,5608,6454,1075,6642,43,5500,-1
16,0,2,0,23,2,7,0,3,8,1,21257,925,2770,21036,10449,16505,5608,6454,1075,6642,43,5500,-1
16,0,2,0,23,1,7,0,3,8,1,21257,925,2770,21036,10449,16505,5608,6454,1075,6641,43,5500,-1
16,0,2,0,23,0,7,0,3,8,1,21257,925,2770,21036,10449,16505,5608,6454,1075,6641,43,5500,-1
16,0,2,0,23,2,7,0,3,8,1,21257,925,2770,21036,10449,16505,5608,6454,1075,6641,43,5500,-1
16,0,2,0,23,1,7,0,3,8,1,21257,925,2770,21036,10449,16505,5608,6454,1075,6640,43,5500,-1
16,0,2,0,23,0,7,0,3,8,1,21257,925,2770,21036,10449,16505,5608,6454,1075,6640,43,5500,-1
16,0,2,0,23,0,7,0,3,8,1,21257,925,2770,21036,10449,16505,5608,6454,1075,6639,43,5500,-1
16,0,2,0,23,1,7,0,3,8,1,21257,925,2770,21036,10449,16505,5608,6454,1075,6639,43,5500,-1
16,0,2,0,23,2,7,0,3,8,1,21257,925,2770,21036,10449,16505,5608,6454,1075,6639,43,5500,-1
16,0,2,0,23,0,7,0,3,8,1,21257,925,2770,21036,10449,16505,5608,6454,1075,6638,43,5500,-1
16,0,2,0,23,1,7,0,3,8,1,21257,925,2770,21036,10449,16505,5608,6454,1075,6638,43,5500,-1
16,0,2,0,23,2,7,0,3,8,1,21257,925,2770,21036,10449,16505,5608,6454,1075,6638,43,5500,-1
16,0,2,0,23,1,7,0,3,8,1,21257,925,2770,21036,10449,16505,5608,6454,1075,6637,43,5500,-1
16,0,2,0,23,0,7,0,3,8,1,21257,925,2770,21036,10449,16505,5608,6454,1075,6637,43,5500,-1
16,0,2,0,23,2,7,0,3,8,1,21257,925,2770,21036,10449,16505,5608,6454,1075,6637,43,5500,-1
16,0,2,0,23,1,7,0,3,8,1,21257,925,2770,21036,10449,16505,5608,6454,1075,6636,43,5500,-1
16,0,2,0,23,0,7,0,3,8,1,21257,925,2770,21036,10449,16505,5608,6454,1075,6636,43,5500,-1
16,0,2,0,23,2,7,0,3,8,1,21257,925,2770,21036,10449,16505,5608,6454,1075,6636,43,5500,-1
16,0,2,0,23,0,7,0,3,8,1,21257,925,2770,21036,10449,16505,5608,6454,1075,6635,43,5500,-1
16,0,2,0,23,1,7,0,3,8,1,21257,925,2770,21036,10449,16505,5608,6454,1075,6635,43,5500,-1
16,0,2,0,23,2,7,0,3,8,1,21257,925,2770,21036,10449,16505,5608,6454,1075,6635,43,5500,-1
16,0,2,0,23,1,7,0,3,8,1,21257,925,2770,21036,10449,16505,5608,6454,1075,6634,43,5500,-1
16,0,2,0,23,0,7,0,3,8,1,21257,925,2770,21036,10449,16505,5608,6454,1075,6634,43,5500,-1
16,0,2,0,23,2,7,0,3,8,1,21257,925,2770,21036,10449,16505,5608,6454,1075,6634,43,5500,-1
16,0,2,0,23,0,7,0,3,8,1,21257,925,2770,21036,10449,16505,5608,6454,1075,6633,43,5500,-1
16,0,2,0,23,1,7,0,3,8,1,21257,925,2770,21036,10449,16505,5608,6454,1075,6633,43,5500,-1
16,0,2,0,23,0,7,0,3,8,1,21257,925,2770,21036,10449,16505,5608,6454,1075,6632,43,5500,-1
16,0,2,0,23,0,7,0,3,8,1,21257,925,2770,21036,10449,16505,5608,6454,1075,6631,43,5500,-1
16,0,2,0,23,1,7,0,3,8,1,21257,925,2770,21036,10449,16505,5608,6454,1075,6631,43,5500,-1
16,0,2,0,23,1,7,0,3,8,1,21257,925,2770,21036,10449,16505,5608,6454,1075,6630,43,5500,-1
16,0,2,0,23,0,7,0,3,8,1,21257,925,2770,21036,10449,16505,5608,6454,1075,6630,43,5500,-1
16,0,2,0,23,1,7,0,3,8,1,21257,925,2770,21036,10449,16505,5608,6454,1075,6629,43,5500,-1
16,0,2,0,23,2,7,0,3,8,1,21257,925,2770,21036,10449,16505,5608,6454,1075,6629,43,5500,-1
16,0,2,0,23,0,7,0,3,8,1,21257,925,2770,21036,10449,16505,5608,6454,1075,6629,43,5500,-1
16,0,2,0,23,0,7,0,3,8,1,21257,925,2770,21036,10449,16505,5608,6454,1075,6628,43,5500,-1
16,0,2,0,23,1,7,0,3,8,1,21257,925,2770,21036,10449,16505,5608,6454,1075,6628,43,5500,-1
16,0,2,0,23,2,7,0,3,8,1,21257,925,2770,21036,10449,16505,5608,6454,1075,6628,43,5500,-1
16,0,2,0,23,0,7,0,3,8,1,21257,925,2770,21036,10449,16505,5608,6454,1075,6627,43,5500,-1
16,0,2,0,23,1,7,0,3,8,1,21257,925,2770,21036,10449,16505,5608,6454,1075,6627,43,5500,-1
16,0,2,0,23,2,7,0,3,8,1,21257,925,2770,21036,10449,16505,5608,6454,1075,6627,43,5500,-1
16,0,2,0,23,0,7,0,3,8,1,21257,925,2770,21036,10449,16505,5608,6454,1075,6626,43,5500,-1
16,0,2,0,23,1,7,0,3,8,1,21257,925,2770,21036,10449,16505,5608,6454,1075,6626,43,5500,-1
16,0,2,0,23,2,7,0,3,8,1,21257,925,2770,21036,10449,16505,5608,6454,1075,6626,43,5500,-1
16,0,3,0,23,1,7,0,3,8,1,21257,925,2770,21036,10449,16505,5608,6454,1075,6626,43,5500,-1
16,0,3,0,23,0,7,0,3,8,1,21257,925,2770,21036,10449,16505,5608,6454,1075,6626,43,5500,-1
16,0,3,0,23,1,7,0,3,8,1,21257,925,2770,21036,10449,16505,5608,6454,1075,6625,43,5500,-1
50,0,1,0,6,6,1,2,5,8,0,17637,9010,5331,7332,14491,11779,6183,2024,5902,3729,4763,4976,-1
50,0,1,0,6,7,1,2,5,8,0,17637,9010,5331,7332,14491,11779,6183,2024,5902,3729,4763,4976,-1
50,0,1,0,6,8,1,2,5,8,0,17637,9010,5331,7332,14491,11779,6183,2024,5902,3729,4763,4976,-1
50,0,1,0,6,8,1,2,5,8,0,17637,9010,5331,7332,14491,11779,6183,2024,5902,3728,4763,4976,-1
50,0,1,0,6,7,1,2,5,8,0,17637,9010,5331,7332,14491,11779,6183,2024,5902,3728,4763,4976,-1
50,0,1,0,6,6,1,2,5,8,0,17637,9010,5331,7332,14491,11779,6183,2024,5902,3728,4763,4976,-1
50,0,1,0,6,5,1,2,5,8,0,17637,9010,5331,7332,14491,11779,6183,2024,5902,3728,4763,4976,-1
50,0,1,0,6,4,1,2,5,8,0,17637,9010,5331,7332,14491,11779,6183,2024,5902,3728,4763,4976,-1
50,0,1,0,6,9,1,2,5,8,0,17637,9010,5331,7332,14491,11779,6183,2024,5902,3728,4763,4976,-1
50,0,1,0,6,4,1,2,5,8,0,17637,9010,5331,7332,14491,11779,6183,2024,5902,3723,4763,4976,-1
50,0,1,0,6,5,1,2,5,8,0,17637,9010,5331,7332,14491,11779,6183,2024,5902,3723,4763,4976,-1
50,0,1,0,6,4,1,2,5,8,0,17637,9010,5331,7332,14491,11779,6183,2024,5902,3722,4763,4976,-1
3,0,6,2,34,6,10,1,7,5,7,9683,14393,11665,6869,17500,6768,4918,835,6956,2363,5922,4815,-1
3,0,6,2,34,5,10,1,7,5,7,9683,14393,11665,6869,17500,6768,4918,835,6956,2363,5922,4815,-1
3,0,6,2,34,4,10,1,7,5,7,9683,14393,11665,6869,17500,6768,4918,835,6956,2363,5922,4815,-1
39,0,2,3,25,8,3,4,0,5,9,3781,2448,10297,6604,3763,1018,933,6177,4501,1870,155,5408,-1
40,0,0,2,30,9,5,10,5,6,6,10365,20232,10235,12491,11146,10636,4953,2859,2490,6039,1607,5172,-1
40,0,0,2,30,8,5,10,5,6,6,10365,20232,10235,12491,11146,10636,4953,2859,2490,6039,1607,5172,-1
31,0,1,3,18,9,7,1,9,9,9,14499,18433,17344,17441,18637,871,3271,6229,1198,2473,5275,6187,-1
31,0,1,3,18,8,7,1,9,9,9,14499,18433,17344,17441,18637,871,3271,6229,1198,2473,5275,6187,-1
8,0,2,0,9,8,7,5,5,7,9,11245,17477,19549,2837,15017,16408,3426,7091,6137,3308,1294,16,-1
55,0,2,3,52,8,10,6,4,6,8,17923,4804,10357,12790,1771,12201,1551,3057,5400,1299,4681,1191,-1
23,0,2,0,54,8,4,6,5,4,4,6023,17310,15886,13492,18277,12625,5295,4014,233,715,3371,1927,-1
23,0,4,0,54,1,4,6,5,4,4,6023,17310,15886,13492,18277,12625,5295,4014,233,715,3371,1927,-1
23,0,4,0,54,0,4,6,5,4,4,6023,17310,15886,13492,18277,12625,5295,4014,233,715,3371,1927,-1
23,0,5,0,54,1,4,6,5,4,4,6023,17310,15886,13492,18277,12625,5295,4014,233,715,3371,1927,-1
23,0,5,0,54,0,4,6,5,4,4,6023,17310,15886,13492,18277,12625,5295,4014,233,715,3371,1927,-1
23,0,5,0,54,0,4,6,5,4,4,6023,17310,15886,13492,18277,12625,5295,4014,233,714,3371,1927,-1
23,0,5,0,54,1,4,6,5,4,4,6023,17310,15886,13492,18277,12625,5295,4014,233,714,3371,1927,-1
23,0,5,0,54,2,4,6,5,4,4,6023,17310,15886,13492,18277,12625,5295,4014,233,714,3371,1927,-1
23,0,6,0,54,0,4,6,5,4,4,6023,17310,15886,13492,18277,12625,5295,4014,233,714,3371,1927,-1
23,0,6,0,54,1,4,6,5,4,4,6023,17310,15886,13492,18277,12625,5295,4014,233,714,3371,1927,-1
23,0,6,0,54,2,4,6,5,4,4,6023,17310,15886,13492,18277,12625,5295,4014,233,714,3371,1927,-1
23,0,6,0,54,1,4,6,5,4,4,6023,17310,15886,13492,18277,12625,5295,4014,233,713,3371,1927,-1
23,0,6,0,54,0,4,6,5,4,4,6023,17310,15886,13492,18277,12625,5295,4014,233,713,3371,1927,-1
23,0,6,0,54,2,4,6,5,4,4,6023,17310,15886,13492,18277,12625,5295,4014,233,713,3371,1927,-1
23,0,5,0,54,0,4,6,5,4,4,6023,17310,15886,13492,18277,12625,5295,4014,233,713,3371,1927,-1
23,0,5,0,54,1,4,6,5,4,4,6023,17310,15886,13492,18277,12625,5295,4014,233,713,3371,1927,-1
23,0,5,0,54,2,4,6,5,4,4,6023,17310,15886,13492,18277,12625,5295,4014,233,713,3371,1927,-1
23,0,5,0,54,1,4,6,5,4,4,6023,17310,15886,13492,18277,12625,5295,4014,233,712,3371,1927,-1
23,0,5,0,54,2,4,6,5,4,4,6023,17310,15886,13492,18277,12625,5295,4014,233,712,3371,1927,-1
23,0,5,0,54,0,4,6,5,4,4,6023,17310,15886,13492,18277,12625,5295,4014,233,712,3371,1927,-1
23,0,5,0,54,0,4,6,5,4,4,6023,17310,15886,13492,18277,12625,5295,4014,233,711,3371,1927,-1
23,0,5,0,54,1,4,6,5,4,4,6023,17310,15886,13492,18277,12625,5295,4014,233,711,3371,1927,-1
23,0,5,0,54,2,4,6,5,4,4,6023,17310,15886,13492,18277,12625,5295,4014,233,711,3371,1927,-1
23,0,5,0,54,0,4,6,5,4,4,6023,17310,15886,13492,18277,12625,5295,4014,233,710,3371,1927,-1
23,0,5,0,54,1,4,6,5,4,4,6023,17310,15886,13492,18277,12625,5295,4014,233,710,3371,1927,-1
23,0,5,0,54,2,4,6,5,4,4,6023,17310,15886,13492,18277,12625,5295,4014,233,710,3371,1927,-1
60,0,1,1,32,4,9,0,2,9,6,3757,1566,19564,14651,1043,9793,4007,227,4208,6159,5600,3066,-1
60,0,1,1,32,6,9,0,2,9,6,3757,1566,19564,14651,1043,9793,4007,227,4208,6159,5600,3066,-1
60,0,1,1,32,4,9,0,2,9,6,3757,1566,19564,14651,1043,9793,4007,227,4208,6158,5600,3066,-1
60,0,1,1,32,5,9,0,2,9,6,3757,1566,19564,14651,1043,9793,4007,227,4208,6158,5600,3066,-1
60,0,1,1,32,6,9,0,2,9,6,3757,1566,19564,14651,1043,9793,4007,227,4208,6158,5600,3066,-1
60,0,1,1,32,7,9,0,2,9,6,3757,1566,19564,14651,1043,9793,4007,227,4208,6158,5600,3066,-1
