LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default payment next month
22,0,1,2,12,0,0,0,0,0,0,1123,2212,460,3307,937,2064,2425,118,4118,748,2216,3129,1
5,0,2,1,14,2,2,2,2,2,2,8548,8129,8486,9270,9726,10508,1674,1655,2579,2334,2844,928,-1
2,0,3,2,27,2,2,4,4,2,2,6087,6793,6985,6873,6968,6996,2595,1261,0,715,586,651,1
40,0,1,2,11,1,1,1,1,1,2,11098,5821,8210,6160,7705,4399,6147,6829,6027,5900,41,5549,-1
12,0,2,1,18,1,1,1,1,1,1,10242,347,5129,377,5559,414,0,5685,0,5357,0,928,-1
50,0,1,1,20,2,2,2,2,2,2,16532,16595,16811,16917,16757,16643,2486,3695,3218,2530,3105,3576,-1
19,0,2,2,16,2,2,2,4,3,3,16542,16576,16683,16884,16504,16503,3207,3695,4207,0,4212,528,-1
15,0,5,1,19,1,1,1,1,2,1,487,538,551,659,677,1060,219,203,382,274,835,0,-1
15,0,5,1,21,4,2,2,2,2,2,19823,19728,19478,19433,19186,18796,3629,3615,3733,3209,3187,3099,-1
27,0,1,1,16,2,2,2,2,2,2,20663,20258,20204,20094,17645,12687,4666,4936,5082,3492,1887,6544,1
15,0,2,1,13,2,2,4,4,3,3,18984,19190,18919,19101,18652,18622,6063,0,5622,0,5155,3700,-1
61,0,1,1,15,2,2,2,2,2,2,22483,22224,21964,21505,20982,20579,7514,7457,6070,5940,5630,4349,-1
24,0,1,2,9,2,2,2,2,2,2,21428,21221,21043,20713,3387,5515,5029,5488,5373,984,4357,0,-1
10,0,1,1,10,2,2,2,2,2,2,17351,17483,17652,17642,8637,414,4259,4190,3218,3611,0,0,-1
26,0,1,2,10,1,1,1,1,1,1,638,347,957,377,561,736,0,594,0,258,429,0,1
8,0,3,1,21,2,2,2,0,1,2,4003,2701,326,340,1579,2984,2486,0,0,1670,2512,2502,-1
2,0,3,2,25,4,5,4,4,3,3,4901,4674,4906,4770,5163,5253,0,892,0,946,559,0,1
26,0,2,1,21,2,2,2,2,2,2,21588,21255,20889,21009,20243,19739,5587,5454,7219,5025,4648,4983,-1
38,0,1,1,20,3,0,0,0,0,0,306,347,364,377,384,414,0,0,0,0,0,0,-1
7,0,2,2,10,2,2,2,2,2,2,17969,15753,15300,11977,11462,11897,2388,2099,1285,1401,3619,1188,-1
27,0,3,2,10,2,2,2,2,2,2,20977,20784,20183,19828,19547,19236,5624,4616,4743,5032,4033,4214,-1
25,0,2,2,23,2,2,2,2,2,2,20678,20438,20280,19598,19279,17279,5022,4206,4535,4062,3106,5304,-1
7,0,3,2,18,2,2,2,2,2,2,7480,7834,8239,8764,8857,8857,1674,1655,1809,946,949,1883,-1
16,0,2,1,21,3,0,0,0,0,0,306,347,364,377,384,414,0,0,0,0,0,2196,-1
30,0,1,2,14,2,2,2,2,2,2,7412,6074,5770,5445,5749,5999,1203,1204,1809,951,1860,0,-1
28,0,3,1,18,1,1,1,2,2,2,1325,1382,9144,9304,9126,8844,1167,7018,1220,770,886,5842,-1
21,0,1,1,13,1,1,1,4,1,2,518,571,824,581,835,631,250,470,0,621,0,294,-1
20,0,1,2,12,4,4,1,1,1,1,21686,4345,1634,4266,2915,15024,6563,1559,5003,3450,6639,4907,-1
5,0,1,2,10,5,4,4,5,4,4,1033,1108,1102,1090,1125,1189,0,0,0,0,0,0,1
6,0,2,1,24,2,2,2,2,2,2,3815,4091,4652,5027,5350,5572,832,1655,1079,946,949,928,-1
5,0,2,2,15,2,2,2,2,2,2,13936,13399,13751,13692,9966,9766,1674,1660,1300,954,2519,1800,-1
5,0,2,1,14,3,4,2,2,2,1,12988,12645,12811,8543,414,10493,0,1707,1643,0,6232,1119,1
14,0,2,1,18,2,2,2,2,2,2,17473,16973,16902,16873,16596,16331,3202,3227,3218,2652,2844,2659,-1
15,0,1,1,10,1,1,0,0,0,1,6476,347,364,377,384,5469,0,0,0,0,5313,6179,-1
23,0,1,2,12,2,2,2,2,2,2,14372,14333,14276,14485,13785,13602,2486,1750,2065,1821,1795,1797,-1
31,0,1,1,19,0,0,0,0,0,0,209,257,279,286,297,331,0,0,0,0,0,0,-1
51,0,1,1,26,3,1,1,1,1,1,306,1206,454,1144,460,504,897,112,1023,138,147,4711,-1
17,0,1,2,15,0,0,0,0,0,0,3385,1534,7345,146,128,1975,1674,6661,0,0,3105,5564,-1
23,0,1,1,20,3,1,1,1,1,1,306,1394,1774,1878,2055,414,1176,1787,2269,2282,0,0,1
5,0,2,2,26,2,2,2,2,2,2,8049,7774,7890,8297,7265,6991,1674,1655,1809,946,949,928,-1
17,0,2,1,12,1,4,4,1,1,0,940,1016,364,1707,384,414,0,0,1846,0,0,0,-1
35,0,2,1,13,1,2,2,2,2,2,22375,21985,21464,21070,20613,20255,6095,5928,5384,5035,5027,4955,1
22,0,2,2,14,2,2,2,2,2,2,21743,21411,21146,20794,20359,19904,5137,5107,4874,4606,4597,4609,-1
6,0,2,1,24,2,2,2,2,2,2,9201,6048,5799,5947,6253,6312,996,1283,1175,1401,949,1797,-1
20,0,1,2,12,1,1,1,1,1,1,1147,347,1054,377,467,1273,0,681,0,148,1115,551,-1
36,0,2,2,13,2,2,2,2,2,2,11394,10106,10649,11152,11382,16193,2486,2463,2579,1401,6536,2502,-1
6,0,2,2,21,2,2,2,2,2,2,17837,17623,17351,17411,5965,6628,3013,2463,3218,1401,2687,928,-1
10,0,2,2,7,0,0,0,0,1,1,306,347,364,377,410,543,0,0,0,57,271,2961,-1
7,0,1,2,11,3,4,4,4,3,3,15395,15442,15557,15719,15637,15293,2486,2463,2579,2530,0,4675,1
37,0,1,1,14,1,1,1,1,1,2,2624,1730,3066,377,3052,3097,1693,3687,0,3603,0,6617,-1
10,0,2,1,8,1,1,1,0,0,0,1146,1778,364,377,384,414,1769,0,0,0,0,3281,1
29,0,1,2,26,0,0,0,0,0,0,869,961,372,164,51,60,609,12,0,1951,0,3576,-1
39,0,2,1,26,3,0,0,0,0,0,306,347,364,377,384,414,0,0,0,0,0,0,1
39,0,1,2,12,2,2,2,2,2,2,16347,16379,16497,16634,16537,16272,2486,2463,2663,2845,2844,2652,-1
6,0,2,1,24,2,2,2,2,2,2,14752,14757,13488,13925,7854,7234,2013,1894,2579,1401,949,1382,1
32,0,3,2,7,1,2,2,1,1,2,15408,15319,364,2017,20347,20019,2676,0,2309,6915,4704,4659,-1
8,0,2,1,24,4,4,4,4,3,2,11023,11563,11551,12270,12163,12210,3501,0,2896,0,1795,2502,1
28,0,1,1,16,1,2,2,2,2,2,10818,8361,8827,8930,8877,10444,3755,2463,5346,5025,5763,5068,-1
11,0,2,1,17,4,4,4,4,2,2,18082,15599,15493,15540,18728,15370,2111,2094,2204,2200,2515,2502,1
31,0,2,2,25,4,2,2,2,2,2,18029,17983,17957,17980,17776,17914,3785,3143,3024,2949,5419,0,1
23,0,1,2,7,2,2,2,2,2,2,9903,9486,8913,10350,5671,5175,6442,5470,5406,3640,3579,3616,-1
20,0,3,2,7,3,1,1,0,1,1,306,1406,364,377,1091,1155,1193,0,0,946,949,0,1
7,0,2,2,8,2,2,2,2,1,1,14553,14856,15079,15336,467,3399,3755,3143,3734,148,3952,1382,-1
21,0,2,1,14,2,2,2,2,2,2,15032,15121,15204,13125,13129,12961,2504,2345,1605,1556,1573,1586,-1
29,0,3,1,20,1,1,1,1,2,2,4209,3473,4727,8555,6915,6029,4178,5371,6542,3631,2525,5345,-1
47,0,1,1,16,4,2,2,2,2,2,4055,4252,4400,4536,4816,4855,969,979,1005,946,466,2502,-1
37,0,1,1,18,1,1,4,1,1,2,465,1167,531,1786,743,583,840,0,1981,492,0,233,-1
20,0,1,2,11,0,0,0,0,0,0,1070,886,3044,871,3157,952,538,3650,658,3746,698,825,-1
23,0,1,1,16,2,2,2,2,2,2,10417,10406,10324,10954,11064,10001,1193,1283,1362,946,949,1119,-1
8,0,2,2,11,1,1,1,1,1,1,2224,5926,1834,1590,2067,5312,6207,1898,1676,2303,5248,3121,-1
8,0,3,1,15,2,2,2,2,2,2,16654,16525,16527,16462,15875,15730,2486,2416,2579,3885,2512,4107,-1
15,0,1,2,12,2,2,2,2,2,2,9597,9692,9102,8676,7485,9989,3755,1393,1079,586,5027,928,-1
29,0,2,1,15,2,2,2,2,2,2,15927,15333,15227,14920,14900,14438,2876,2463,2579,2530,2512,2502,-1
9,0,3,1,10,2,2,2,2,2,2,15455,15448,15444,15352,12923,13482,3228,3160,3218,3131,3576,3104,-1
37,0,2,1,19,1,1,1,1,2,1,455,1135,2289,2263,2697,1999,790,2636,2667,1846,2127,4639,1
19,0,1,2,15,3,4,4,4,3,3,18198,18158,18164,18107,17877,17694,4036,3831,3506,3300,3273,3312,1
2,0,2,1,20,2,2,2,2,2,2,4201,4735,4657,3345,3430,3567,1674,1657,2662,197,309,1930,-1
15,0,3,1,26,2,2,2,1,1,0,21861,18837,13946,2314,384,414,4164,2036,2750,0,0,0,-1
5,0,2,1,11,2,2,2,2,2,2,5430,5581,5770,6084,6220,6266,899,991,1113,480,497,494,-1
31,0,1,2,17,0,0,0,0,0,0,993,1066,1069,1051,1416,1152,701,704,885,1403,949,928,-1
26,0,1,1,17,2,2,2,2,2,2,17543,17261,17055,16816,16473,16069,3311,3260,2523,2542,2585,2534,-1
19,0,2,1,21,2,2,2,2,2,2,10519,9946,9435,9803,9511,8789,1193,1185,1809,1401,850,928,-1
3,0,1,2,10,1,1,2,2,1,1,3805,2894,2215,2851,3336,2532,3449,2463,2588,3977,2887,6093,1
28,0,1,2,11,0,0,0,0,0,0,7969,1077,2287,12831,1784,414,706,2613,7053,1905,0,0,-1
6,0,2,2,19,2,2,2,2,2,2,14526,14043,14155,14359,9873,9822,1674,2098,2220,946,1047,1023,1
2,0,2,2,11,4,2,2,2,2,2,7755,7764,8056,8359,8424,8148,1021,1030,1469,777,681,1554,-1
14,0,2,2,8,2,2,2,2,0,0,19390,14173,14259,377,384,414,3755,1655,0,0,0,0,-1
8,0,1,1,26,1,1,1,1,1,1,1680,1903,3325,1483,2299,2942,1979,4040,1530,2606,3410,3877,1
20,0,3,1,22,2,1,1,1,2,2,1175,1361,1250,2562,2011,1331,1148,961,3218,0,0,1328,-1
17,0,1,1,21,1,1,1,1,1,1,717,1072,1925,1792,792,1657,702,2041,1989,559,1645,1077,-1
21,0,2,2,27,1,1,1,1,1,2,2114,2139,2095,727,3015,1367,2321,2315,468,3571,0,1223,-1
51,0,2,1,25,2,2,1,1,1,1,20225,16652,11464,16694,8535,9718,1342,7316,7293,6004,6084,6541,-1
6,0,2,2,15,1,1,2,2,3,1,11554,12552,12147,9354,4050,5648,7487,6758,6433,7,5391,457,-1
42,0,1,2,11,2,2,2,2,3,3,11111,7572,7401,10944,10817,13833,3053,1241,5857,0,6108,0,1
22,0,2,1,14,2,2,2,2,2,2,21385,21172,21030,20596,17267,16551,5022,5524,4139,2530,2512,3576,1
43,0,2,2,9,2,2,2,2,2,2,18985,18438,17059,16701,14251,13989,3665,3244,2702,1838,2614,2508,-1
25,0,2,2,7,2,2,2,4,3,2,20005,19895,20008,19847,19411,19169,4696,6248,4207,0,4116,4107,-1
8,0,1,2,5,2,2,2,2,2,2,16901,16721,15832,15380,14765,14423,2393,2279,2719,1781,1966,1549,-1
8,0,2,2,6,2,2,2,2,2,2,11727,11935,12208,12777,12918,13074,1674,1655,1809,1821,2512,3104,-1
2,0,1,2,7,2,2,2,2,2,2,2557,3931,6040,6058,6706,5316,3755,6000,2579,3131,1795,1797,-1
30,0,2,2,9,1,1,2,2,2,1,7570,14725,15065,18657,6763,12247,7639,7407,7360,171,6475,6349,-1
5,0,1,2,23,2,2,2,2,2,2,14169,13834,13618,13587,13137,13500,2486,1590,1455,1427,5457,1441,1
37,0,3,1,25,0,0,0,0,0,0,306,347,364,377,384,414,0,0,0,0,0,0,-1
14,0,1,1,15,2,2,2,2,2,2,19164,19018,19029,19009,16934,16797,3755,3732,3734,3131,3105,3104,-1
7,0,2,1,10,2,2,2,2,2,2,14895,14890,15048,18708,15180,8254,3939,2833,1949,4583,517,928,1
7,0,2,2,13,2,2,2,2,2,2,15610,15527,15725,15167,11192,9577,3207,3143,1822,1401,949,3104,-1
44,0,1,1,18,2,2,2,1,1,2,11837,10636,8178,5744,7128,6081,6677,6317,5850,5828,5217,5087,-1
17,0,2,1,18,0,0,0,0,0,0,306,766,364,761,565,454,430,0,516,265,81,696,-1
21,0,2,1,23,3,0,0,0,0,0,306,347,364,377,384,414,0,0,0,0,0,0,-1
15,0,1,1,15,0,0,0,0,0,0,2104,1943,9592,1209,9705,2067,2052,7079,1092,6187,2326,1634,-1
26,0,2,1,21,2,2,2,2,2,2,21880,21283,20916,20692,20343,19966,6004,6304,6070,5357,5027,4983,-1
51,0,2,1,19,0,0,0,0,0,0,8630,1149,16375,377,2903,414,811,7641,0,3437,0,1277,-1
16,0,1,1,18,0,0,0,0,0,0,2821,347,364,377,2207,414,32,0,0,2479,0,5327,-1
21,0,2,1,24,2,2,2,2,2,2,14294,14331,14502,14757,14753,14676,1519,1562,1762,1790,1808,4816,1
23,0,2,1,12,3,4,4,2,2,2,21262,21105,20826,19519,18173,16408,5559,0,4874,3611,3576,3238,-1
18,0,2,1,22,1,1,1,1,1,1,2102,2664,2333,1873,2260,1879,3134,2682,2109,2559,1965,5366,-1
2,0,2,2,16,2,2,2,0,1,2,4186,6647,364,82,3427,3765,5604,0,6310,4627,949,1797,-1
31,0,1,1,20,2,2,2,2,2,2,21838,21418,20724,20436,19901,19525,5113,5156,4964,4322,4265,4286,-1
18,0,1,2,18,0,0,0,0,0,0,306,661,470,377,384,414,337,126,0,0,0,497,-1
8,0,1,1,25,2,2,2,2,2,2,13246,13436,13720,12946,13490,14163,1674,1447,1567,3131,4801,0,-1
23,0,1,1,26,2,2,2,2,2,2,19793,19071,16684,16641,9631,9314,4487,3487,3506,2530,949,2502,-1
21,0,2,2,20,2,2,2,4,2,2,18677,17047,17509,17341,17280,17122,3755,5454,0,3611,3105,3576,1
9,0,2,1,16,3,4,4,2,2,0,14933,14962,14803,14976,592,749,2486,0,2579,300,442,433,1
3,0,1,1,24,3,4,4,4,4,3,9267,9056,9718,10848,10704,10327,0,2908,2804,0,0,1023,-1
44,0,1,1,13,4,4,0,0,0,0,590,246,191,159,137,118,133,0,0,0,262,2178,-1
20,0,1,1,20,0,0,0,0,0,0,5359,1211,1451,1359,1273,1155,909,1269,1336,1202,949,1430,-1
22,0,1,2,13,0,0,0,0,0,0,580,638,649,647,660,699,317,594,368,386,384,377,1
49,0,1,1,16,3,1,1,1,2,2,3649,4267,4268,9463,9486,8211,5039,5074,6700,5569,5044,5359,-1
37,0,2,1,15,2,2,2,1,2,2,10724,5981,30,20969,20566,20225,706,2135,7497,4841,5027,4983,-1
40,0,2,1,13,0,0,0,0,0,0,109,128,121,128,124,136,0,0,0,0,0,0,-1
2,0,2,2,22,2,2,4,2,2,2,6161,6493,6478,6865,7011,7098,1500,699,1154,575,595,2066,1
20,0,3,1,16,2,2,2,2,2,2,15294,14624,13994,13029,12183,11158,2267,1838,1552,1391,1139,1023,-1
3,0,2,2,14,4,4,0,0,0,0,2480,207,120,98,92,123,0,0,0,0,1497,833,1
42,0,1,1,19,1,1,1,4,1,1,10913,7524,7938,4445,5144,4675,6743,5216,7,5156,4910,4942,-1
4,0,1,1,26,4,2,2,2,2,3,11498,11255,11503,11640,12082,11849,1674,1602,1460,2845,0,2383,-1
5,1,3,1,26,3,4,2,2,2,2,13660,13179,13588,13840,2126,242,0,2067,2065,53,0,6309,1
23,1,1,2,7,1,2,2,2,2,2,13021,13862,12402,12180,8990,9867,6000,1975,3734,0,4648,596,-1
13,1,1,2,12,4,4,0,0,0,0,1012,347,364,377,384,414,0,0,0,0,0,0,1
10,1,2,1,12,1,1,1,1,1,2,4037,189,3851,6388,4809,2123,0,4789,6122,4993,0,3407,-1
41,0,1,2,13,2,2,2,2,2,2,9522,9023,5936,7365,9356,5057,5574,4190,5346,5025,3576,3104,-1
34,0,1,2,21,2,2,2,2,2,2,15954,16135,16273,16440,14754,14171,5559,3143,4874,5025,5630,4609,-1
60,0,1,1,20,0,0,0,0,0,0,721,1279,11184,377,384,414,1000,7281,0,0,0,0,-1
5,0,1,2,13,4,2,2,2,2,2,6133,6054,4129,2883,3273,3290,1223,1659,885,954,1307,553,1
14,0,2,2,15,2,2,2,2,2,2,14533,14625,14858,14997,15030,15237,2111,2463,2065,2530,4279,0,1
74,0,2,1,16,2,2,2,2,1,2,15710,14884,13290,9709,21001,20594,6820,6207,5145,6935,6019,5564,-1
11,0,2,2,13,2,2,2,2,2,3,18319,18276,18242,18144,17865,17533,4036,3695,3409,5436,0,3356,1
51,0,3,1,25,1,1,1,1,1,1,2772,2579,4003,6176,4835,4573,3020,4831,6026,5000,4883,5717,-1
20,0,3,2,19,1,1,1,1,0,1,3684,3556,3368,377,384,2347,4259,4096,0,0,2606,1797,-1
18,0,3,2,20,2,2,2,2,2,2,20851,20605,20454,20230,18950,18665,4584,4597,4590,4383,4026,3774,-1
7,0,2,1,24,2,2,2,2,2,2,15394,15466,9793,10898,11585,11722,2486,1185,2579,3611,2512,3576,-1
17,0,1,1,24,2,2,1,4,1,3,2028,347,1442,1029,3511,2017,0,1249,0,4236,0,2596,-1
43,0,2,2,23,2,2,2,2,2,2,6105,5837,4591,6031,5059,8253,1674,3695,3734,3611,5027,4983,-1
6,0,2,1,8,2,2,2,2,2,2,14589,14608,14531,14746,11993,11985,2486,7190,2579,1821,1795,1797,-1
28,0,2,1,10,2,2,2,2,2,2,22003,21723,21446,21090,19355,18886,5481,5455,5035,3519,3642,3583,-1
3,0,2,2,19,2,2,2,2,2,2,8442,8855,9089,9589,9806,10174,2650,1475,1643,1401,2007,553,-1
9,0,1,1,17,4,2,2,2,2,2,17199,17012,16913,17041,15290,15184,2574,2833,3348,2147,2267,2502,1
20,0,1,1,15,0,1,1,1,1,2,446,2214,2413,557,4763,4309,2432,2783,259,5114,0,0,-1
22,0,3,2,12,2,2,2,2,2,2,15026,16954,14433,16089,13609,11481,7412,6996,6667,5025,5027,4983,-1
28,0,2,2,26,2,2,2,2,2,2,17439,16201,16309,15051,14965,14811,3211,2836,2743,2056,2191,2034,-1
28,0,1,2,17,2,2,2,2,2,2,19649,19510,19544,19396,18028,17840,3704,4580,4622,3346,3366,3262,-1
44,0,1,2,19,0,0,0,0,0,0,1730,4365,2828,689,3346,2896,5135,3386,419,3995,3362,3070,-1
18,0,1,1,16,3,0,0,0,1,2,306,347,364,377,1839,1885,0,0,0,1977,0,0,-1
5,0,1,1,28,3,4,2,2,2,2,9603,9338,9601,10209,10362,10922,0,1441,2872,1043,2296,0,1
51,0,1,1,25,0,0,0,0,0,1,7646,15368,253,264,12543,12693,7681,0,0,6469,6480,4814,-1
5,0,3,2,14,2,2,2,2,2,2,11468,11665,12051,12708,12836,12982,1674,2000,2220,1401,2512,0,-1
20,0,1,1,22,0,0,0,0,0,0,2242,3019,4003,4642,14396,2173,3614,4827,5250,6609,2366,1721,-1
10,0,1,1,21,4,2,2,2,2,2,17640,17660,17604,15067,12087,12029,3755,2552,1809,1492,1397,1797,-1
6,0,2,1,10,2,2,4,2,2,2,14287,14720,14560,14718,12748,10977,5240,0,1945,755,949,1618,-1
3,0,3,2,12,2,2,2,2,2,2,10336,10241,10450,10586,10885,10063,2496,2463,2579,2530,1032,0,1
18,0,3,1,20,4,2,2,2,3,2,18529,18558,18491,17852,17390,17014,4259,3695,5126,0,3576,4402,-1
2,0,2,1,19,3,4,2,2,2,3,4469,4600,4940,5158,5475,5375,706,1185,1060,946,0,928,1
36,0,2,1,18,2,2,2,2,2,2,20763,20395,20188,20042,19601,19140,4578,4591,4469,3918,3899,3828,-1
2,0,2,2,22,2,2,4,4,3,3,3582,4312,4118,4692,4600,4991,2111,0,1643,0,949,0,-1
10,0,2,1,17,2,2,2,2,1,2,17931,17413,17472,8881,16891,16726,3276,3383,1688,6804,2766,2943,-1
2,0,2,1,22,4,2,2,4,2,2,5602,5667,6223,6159,6847,7201,996,2324,0,2200,1397,0,1
3,0,3,2,8,2,2,2,2,3,3,5191,5386,5568,5997,5909,6200,1193,1199,1809,0,1307,0,-1
3,0,2,2,10,1,1,1,1,1,2,4060,2061,1355,2036,5625,4233,2236,1125,2484,5397,107,0,-1
18,0,5,1,19,2,2,2,2,2,2,16366,16502,16653,16743,16592,16789,3207,3143,2663,2609,5027,4016,-1
30,0,2,2,8,2,2,2,2,2,2,13501,13434,13495,14021,13722,13377,3755,3695,3734,3611,3576,3576,-1
37,0,2,0,17,1,1,1,0,0,0,396,510,364,377,384,414,190,0,0,0,0,0,-1
21,0,1,2,15,1,1,4,1,1,1,948,2021,883,537,216,1654,2171,0,231,0,2512,0,-1
3,0,1,1,14,3,4,4,4,1,2,7700,7731,8143,6516,9097,8395,706,1669,6,6161,758,1788,1
15,0,2,1,10,2,2,2,2,2,2,19919,19757,19568,19274,18673,18536,3939,4608,4452,3492,5500,0,-1
15,0,2,2,10,0,1,1,1,1,0,306,816,364,1345,384,414,475,0,1315,0,0,2916,-1
15,0,3,2,21,0,0,0,0,0,0,306,347,364,377,384,414,0,0,0,0,0,0,1
48,0,1,1,19,3,4,2,2,2,2,22076,21493,20840,19535,18818,17507,3769,5454,3871,3399,3576,3211,-1
20,0,2,1,17,2,2,2,2,2,2,18213,18075,18183,18187,18517,18321,3082,3943,4080,5940,3492,3651,-1
8,0,3,1,28,2,2,2,2,0,0,16346,16526,16592,377,384,414,3343,3035,0,0,0,0,-1
25,0,1,1,16,3,4,2,2,2,2,21333,21128,20982,20731,19394,19150,5137,5357,5126,3874,4026,5405,-1
51,0,1,2,9,0,0,0,0,0,1,8960,4815,14072,16744,9586,19382,5491,7509,7298,6181,6848,3545,-1
20,0,1,1,15,3,4,2,2,2,2,6325,5782,5936,6273,6759,7092,0,1187,1809,1821,1409,1386,-1
9,0,1,1,13,2,2,2,0,0,0,18249,17180,364,377,384,414,6893,0,0,0,0,0,-1
41,0,1,1,26,2,2,2,2,2,2,18211,18144,18233,18188,17252,16274,3147,4032,3734,2530,3576,3576,-1
18,0,2,2,17,1,1,1,1,1,1,4898,5102,3213,2290,1656,2970,5726,3918,2712,1736,3445,1254,-1
16,0,2,1,26,1,1,1,1,1,2,987,917,805,2042,6874,8953,564,454,2352,5785,4392,4349,-1
13,0,2,1,17,2,2,2,2,2,2,18997,18817,17819,17121,16996,16752,3730,3143,2770,2696,2736,2687,-1
6,0,2,1,24,2,2,2,2,2,2,15447,15555,14522,14452,7436,7325,2486,5989,1809,1821,949,928,-1
24,0,2,1,18,2,2,2,2,2,2,21450,21268,20959,20719,20356,20033,5489,4906,4857,4646,4789,4637,-1
16,0,2,1,12,2,2,4,4,2,2,16768,16772,16834,16709,16579,16444,3207,3143,0,3131,3105,3104,1
5,0,2,1,22,2,2,2,2,2,2,13228,13126,13200,13495,10462,10278,1485,1838,1268,543,540,6179,-1
28,0,1,2,13,2,2,2,2,2,2,21871,21652,21420,19830,18607,19475,6388,5634,6480,5990,6827,5184,-1
3,0,2,1,19,2,2,2,2,2,2,9160,8542,8367,8756,7428,981,1674,1655,1809,946,0,0,-1
13,0,2,1,25,2,2,2,2,2,2,12701,12356,12702,12742,12893,12199,1487,2468,1463,2552,954,2729,-1
16,0,1,1,22,1,1,1,1,1,3,445,347,512,243,570,493,0,169,0,561,0,205,-1
43,0,4,2,15,3,0,1,1,2,2,960,1601,1157,5038,4053,411,1503,837,5482,179,518,0,-1
21,0,2,1,16,3,1,1,1,1,1,306,818,575,576,591,628,477,227,282,299,296,290,1
7,0,1,1,18,2,2,2,2,2,2,14809,15349,15471,14716,13315,12813,5086,2552,4645,5025,1533,2502,-1
5,0,2,2,23,2,2,2,4,2,2,12892,12455,13839,13724,8386,7881,1450,4517,29,660,662,656,-1
5,0,3,1,17,4,2,2,4,3,2,11320,10992,11459,11466,11104,10500,1674,2804,892,8,1797,1825,1
34,0,1,1,17,1,1,1,1,1,1,1034,835,551,1091,1097,1190,493,203,936,957,1000,761,-1
7,0,2,2,19,4,4,4,2,2,2,15590,15697,15516,15565,13487,9899,2876,0,1909,1401,2996,0,1
17,0,2,2,15,0,0,0,0,0,0,714,1470,364,1282,384,414,1289,0,1213,0,0,2652,-1
5,0,2,3,20,2,2,2,2,2,2,13869,13903,11927,16541,12405,12056,1388,1359,1500,1356,1356,1351,1
25,0,1,1,18,1,1,0,1,1,1,1578,347,364,1995,8461,414,0,0,2279,5998,0,1979,-1
20,0,3,1,28,2,2,2,2,2,2,13865,13938,14051,14280,14312,14464,1674,1655,1809,1905,3321,0,-1
47,0,2,1,16,2,2,2,2,2,2,15379,16149,15959,15672,16567,16738,6160,3728,3749,5944,5033,6134,-1
10,0,3,1,19,4,2,2,4,3,2,16312,16483,16828,16915,16572,16436,3207,4608,3218,0,3105,3104,-1
22,0,1,2,14,3,4,2,2,3,3,21001,20668,20522,20526,20168,19795,0,4456,6110,4383,1795,5564,1
3,0,2,2,14,1,4,4,1,1,0,842,619,364,901,384,414,0,0,692,0,0,0,1
8,0,2,2,13,2,2,2,2,2,2,15968,15241,17234,13238,12588,12584,2918,2180,3409,1821,1795,1797,-1
32,0,2,1,13,2,2,2,2,2,2,18794,18389,18280,19564,18839,18340,5567,6304,7117,5025,5027,4609,-1
11,0,5,1,15,1,2,2,2,2,2,2438,10464,13678,14020,11483,8902,7160,6732,2579,2530,2512,2502,-1
2,0,2,2,14,2,2,2,0,1,2,7357,7413,98,93,6815,7035,706,0,0,5864,949,928,-1
5,0,2,1,23,4,4,2,2,4,3,19165,18857,18884,19224,18770,18420,0,4336,6118,0,0,4898,1
44,0,2,1,17,0,0,0,0,0,0,7591,8740,10979,10156,11402,13774,7015,7254,6767,6349,6537,5914,-1
8,0,2,1,18,4,2,2,2,2,2,14746,14800,14937,15106,15010,14937,2340,2463,2514,2200,2512,3701,1
4,0,1,2,14,3,4,4,4,3,4,5449,5178,8084,8431,8755,8560,0,5454,885,1821,0,0,1
15,0,2,1,21,2,2,2,2,2,2,17828,17802,17748,17807,13979,12866,2771,2927,3431,1746,1417,1401,-1
34,0,4,1,12,2,2,2,2,2,2,9445,8790,8871,9333,9478,9043,1388,1207,1268,946,776,714,-1
2,0,2,2,19,2,2,2,4,2,2,10023,6775,7537,7345,7719,8150,3207,2833,0,1821,949,0,-1
2,0,2,2,24,2,2,2,4,2,2,7215,9844,9677,9007,7955,6693,6388,2674,0,361,297,753,-1
51,0,1,1,19,2,2,0,0,0,0,7451,347,364,377,384,414,0,0,0,0,0,0,-1
20,0,1,2,21,2,2,2,2,2,2,20336,20150,20129,20012,19680,19533,4259,4963,4874,4236,5500,0,1
2,0,2,2,25,2,2,2,2,3,2,5429,5578,5747,6293,6190,6236,896,917,1857,0,494,494,-1
21,0,1,1,23,2,2,2,2,2,2,19108,18129,16959,16678,16027,15257,3757,3724,5354,5041,5027,4983,-1
51,0,2,1,20,3,4,2,2,2,2,20520,20143,19975,19837,19437,19151,0,4758,5346,4062,3989,4016,-1
30,0,1,2,21,0,0,0,0,0,0,20345,18385,18738,377,384,414,7832,7773,0,0,0,0,-1
11,0,2,1,14,2,2,2,2,2,2,18111,17904,17511,16717,16188,15950,3051,2775,2516,2385,2425,2832,-1
51,0,1,1,18,2,2,2,2,2,2,16028,15999,15979,15974,15781,14617,3213,3145,2581,2548,2756,2519,-1
